Date,Cases,cases_per_100k,Rt,surge,surge_prob
2024-03-17,928,17.767226359824626,0.7635697009733381,0,0.00026286802069449877
2024-03-24,800,15.316574448124678,0.6573957079944848,0,0.00026286802069449877
2024-03-31,73357,1404.4724397388525,1.35096376702841,1,0.7469954549502502
2024-04-07,3185,60.97911202159637,1.3709991437736426,1,0.4976243473583896
2024-04-14,5735,109.80069307499377,1.4679822462368197,1,0.9784490040888313
2024-04-21,0,0.0,0.5282335168146526,0,0.0002912838636491827
2024-04-28,2260,43.269322815952215,0.41998167643982964,0,
2024-05-05,2026,38.789224789875746,0.8678550492158391,0,0.00013045549101009415
2024-05-12,2353,45.049874595546704,1.163431926840959,0,0.00015598180992093525
2024-05-19,3738,71.56669410886255,1.9664320788689449,0,
2024-05-26,5128,98.17924221247917,1.1900217217039932,0,0.0009510132010592085
2024-06-02,6427,123.04952997262161,1.26993414125229,0,0.9265599566140714
2024-06-09,5029,96.28381612452375,1.1731076786353067,0,0.0007792138003401358
2024-06-16,4870,93.23964695295898,1.0403433403492035,0,0.0005233767134578879
2024-06-23,3667,70.2073481265915,0.9289864386024634,0,0.0007032729944020969
2024-06-30,8231,157.58840535314275,1.0141816562924229,0,0.0005180095649678254
2024-07-07,3195,61.170569202197925,0.9709632185822157,0,0.00040307919072000574
2024-07-14,3170,60.69192625069404,0.9256650803717142,0,0.0003685619960483731
2024-07-21,2261,43.288468534012374,0.8617357376988365,0,0.0004022793782618194
2024-07-28,2071,39.65078210258275,0.7861829692256626,0,0.0004909567065148389
2024-08-04,1730,33.12209224406962,0.8806890586999832,0,0.0005435810964041506
2024-08-11,1481,28.354808447090807,0.8717964737681955,0,0.0003764204573158346
2024-08-18,1661,31.80103769791886,0.9298200361835448,0,0.0003183495932076946
2024-08-25,1469,28.12505983036894,0.9460150361253999,0,0.00017607617849551982
2024-09-01,1285,24.60224770730026,0.9552721618218872,0,0.00018624191552384328
2024-09-08,1187,22.72596733740499,0.9484540060665978,0,0.0002294950776172529
2024-09-15,881,16.867377610997302,0.8944277816312918,0,0.00026865346657255136
2024-09-22,725,13.88064559361299,0.8747739634663781,0,0.00027097850334015456
2024-09-29,771,14.761348624380156,0.8932513071965378,0,0.00023490823630994447
2024-10-06,905,17.326874844441043,0.9508217777199853,0,0.00020786866391610202
2024-10-13,881,16.867377610997302,1.0165016623246834,0,0.00026886584530998734
2024-10-20,0,0.0,0.6608131260201062,0,0.00036022260107310014
2024-10-27,1802,34.50058394440084,0.9040795286774101,0,
2024-11-03,1070,20.485918324366754,1.0821342968319276,0,0.000548841925749189
